User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,-4805.579171415725,1182.1566631775365,4948.846890846361,2.9003853278828227,101.29367342503166,7.423909302600986e-11,4.465453577778304,0.5351503977431069,2.7575252788537595e-06,-111.18960680200351
1,-360.4732795494277,-1615.3052143168159,1655.0383441685617,4.492825522560459,87.94229584283912,1.6060919883440179e-09,1.1520870693246656,2.5356561321014683,8.89961484181979e-05,-81.01257566993445
2,-2618.4269361418073,-3058.8140631732117,4026.4752691379076,4.004406414289684,91.52967903445136,7.031242823980433e-10,-4.644458122260937,0.3666584013449016,1.6595891809268756e-05,-95.59998757772105
3,153.47015162476302,-3271.9892318909774,3275.5864545223403,4.759258864095827,91.44527986548108,7.169221746171052e-10,-0.37259712333673073,0.9560548725022117,2.672075235710478e-05,-91.46302603304565
4,-3454.5001783712064,574.7185541291402,3501.981281906999,2.9767345092181023,95.00390066710675,3.1594386983086754e-10,-7.414614400971381,0.8234392328764488,3.436902736374129e-05,-89.27665490990623
5,-2093.1185787021236,3438.3674349436037,4025.3591146863723,2.117627453738039,97.31175791703383,1.8570526138062816e-10,-13.385462643080855,1.0783262466120507,6.861758238674289e-05,-83.27129162483432
6,-1341.4244334225293,-2492.3923687363713,2830.4485917109064,4.2186445182730825,92.29854034616379,5.890415976255913e-10,3.312188591801442,0.796432441716978,1.3201172173277593e-05,-97.58774943642749
7,226.30702618758346,896.6762960672414,924.7936256434377,1.3235748713893272,87.97784169614611,1.5930002002160501e-09,0.18919993380560665,2.283981228961016,8.919498746828128e-05,-80.99319092631482
8,-602.0082094447516,2318.5044635758854,2395.3865725306596,1.8248399641651953,88.93121755162296,1.2790226778072223e-09,-0.9552366119749718,1.3442398220023675,5.3663341269741915e-05,-85.4064456403249
9,1041.8688680748155,-2759.784602150905,2949.8986064834035,5.0733655427806275,88.0453573791091,1.5684268271834778e-09,0.5273602427299152,1.005847644222131,3.74883496601143e-05,-88.5220733281217
10,-3687.166293549522,-370.07686692890434,3705.691860331028,3.2416265515073723,93.37781082322405,4.594295421505424e-10,5.991151291830178,1.6049550618929147,1.7258965916333994e-05,-95.25970407503866
11,514.75503711439,-4263.019343992372,4293.984941227413,4.8325561423158385,100.6945813791406,8.522006519062235e-11,-15.98191522795686,0.47996441610474794,2.7898171070393148e-05,-91.08848502825452
12,1683.0813120494786,-1574.7951905764312,2304.938740017368,5.531013163952047,84.41546656394488,3.6178732171743203e-09,14.246180127274247,1.8450334947837241,2.1523947308167457e-05,-93.3415611924854
13,139.42080709353257,-2703.039227772652,2706.632451650646,4.763922588652633,90.55178575144794,8.806866738677437e-10,-9.632447880360736,0.8728906201471286,7.852228573401111e-05,-82.10014122639691
14,3173.080444178541,-3427.3613845497875,4670.679347325325,5.459281349662745,101.76580918938146,6.659154345498395e-11,0.6602207252272118,0.5635427757155842,4.262117231636967e-06,-107.4074901415432
15,-582.3377078014505,-2323.111637504192,2394.9874501205336,4.466778486454391,96.30016952683039,2.344137310145208e-10,-1.8375293114829858,0.9528964765525357,1.8026595360926333e-05,-94.88172531159586
16,704.1003718833128,-4306.486913337559,4363.666677054272,4.874452687944422,100.22407201658541,9.497139086659145e-11,7.516061121869314,0.7067732889271795,2.8991685908159713e-06,-110.75452758526764
17,-2723.093718811761,-2354.712209535443,3599.987359862164,3.8545703131846993,96.42008183500842,2.280299103447452e-10,-1.4522615155738883,1.5440738785992048,2.7559863358603256e-05,-91.19445848452996
18,3332.8702079568916,-613.4891943302133,3388.863056343019,6.1011506579582795,94.43738807457655,3.599657599753392e-10,-2.7494713904163524,0.5520427209320872,1.4373973954045883e-05,-96.8484623243136
19,-2737.098483822231,-2667.4900326038987,3821.938144996999,3.9141120191906396,94.28666111911117,3.726781132159975e-10,0.39914294204502265,0.34593790085020837,6.37834406770821e-06,-103.90583978355528
20,-520.782034776999,992.2817522333438,1120.6413358259397,2.0541122655896737,83.80312007032116,4.165700025790964e-09,2.2542717241597163,0.611881723755709,3.0464769164019316e-05,-90.32404187967563
21,1707.227198399529,3759.790311991658,4129.243017442959,1.144558709065489,92.88525324385287,5.146057986760044e-10,-1.864489223601363,0.850735164523333,2.3919725058289916e-05,-92.42487596863434
22,-3768.0795169466182,1004.1010457169622,3899.5694834228248,2.8811687027199224,94.1121124794369,3.8796160921105065e-10,7.972056516079488,0.2001135931890916,1.5742298400777626e-06,-116.05863167560948
23,-799.6287828149917,1018.4450475056831,1294.8499932791592,2.2364145400080138,86.27463324203673,2.3579613153631147e-09,3.8004574457289197,0.6553468250754896,2.0545497661183575e-05,-93.74566626967064
24,-938.7047501778693,-293.5967360921757,983.5474830685475,3.4447215908144617,88.92528547848869,1.280770901765219e-09,-0.4742886769747575,0.8235496152399693,3.112719085527807e-05,-90.13720114996482
25,799.4065595797716,3182.99769077427,3281.847825078655,1.324736582276584,91.04941939533215,7.853406191241238e-10,15.224213195057173,0.9046346736923531,4.3933074841389324e-06,-107.1441660177548
26,-4240.504276959263,-2581.9852557399463,4964.7280271700965,3.68852064086651,91.3928209447234,7.256344709751701e-10,-7.622022566059871,0.4233165765914158,2.7423656241407615e-05,-91.23749255632197
27,-1369.3153327167468,1682.4757568881994,2169.2738768836207,2.253937118905388,94.05313291438479,3.93266278600231e-10,0.44874266386447503,1.2346805032524435,2.3252026614100928e-05,-92.67078339894697
28,2309.6473072189324,-1771.7190715741094,2910.9206709086197,5.6288328230269995,90.56296931368578,8.784217259785548e-10,-6.862863686355532,1.0499538794730414,6.857486182549607e-05,-83.27670104936905
29,-1780.949026340279,-1495.996542086016,2325.8944705974313,3.840252267604533,95.02661328568071,3.1429586798578243e-10,4.773076912162394,0.17509686319187376,1.7918178388951604e-06,-114.93411803237686
30,-1261.6586553055856,-3077.7510181769185,3326.3093500750283,4.323352739663737,87.61805663184484,1.7305905855555648e-09,-2.912011278291015,0.8349444454227176,4.8568569486697484e-05,-86.27289357759524
31,-3452.616373890746,-2254.4817539503492,4123.499460913452,3.7200583650809413,98.55827249678761,1.3937110723804752e-10,10.252259125334858,1.560664454074151,5.659563770801908e-06,-104.94433930876737
32,2150.6532818154687,3148.8647778136856,3813.221594339788,0.971575732857177,97.08239039690984,1.9577668039812114e-10,3.332496451972503,1.4519254852674335,1.3842036367106711e-05,-97.17599965398394
33,2951.1122596339237,-2881.789516801571,4124.775677307685,5.5096713622839095,100.3170630253074,9.295948252316958e-11,8.67943373602082,1.1275858920202477,4.002439679512424e-06,-107.9535019214716
34,429.2674869609506,-2793.2820024856646,2826.074118060617,4.864874561732246,85.43117802394752,2.8634011668818776e-09,7.644760979171071,0.6018756126300876,1.3357026769567206e-05,-97.48580342236431
35,2311.011139794999,-4092.3182041349164,4699.770289296128,5.226462732265642,94.26065406631598,3.7491653393816805e-10,16.487773995345794,0.2516843935873406,7.301883231534484e-07,-122.73129043209289
36,-575.0936231226219,807.4809425825457,991.3415899629657,2.1896680487831635,77.97570587048631,1.5937838176949942e-08,-13.206437419158956,1.1793883949341686,0.0006810726294841008,-63.33613143761775
37,-4619.070880048566,529.7410053732108,4649.348484216521,3.0274059149737704,97.19067717914213,1.9095554855067972e-10,-1.6814714584729917,0.5858378360081085,9.824650976411122e-06,-100.15365649823897
38,3954.18890402889,-1723.0520549434398,4313.295523470425,5.8722416349435616,95.61992336351953,2.741622550725688e-10,-6.015502570922333,1.0688449216120939,3.537477274109335e-05,-89.0261265845807
39,-2992.3872984149702,2857.986905183167,4137.930750255941,2.379163406789521,93.06598296557387,4.936301792319514e-10,3.508793350336584,1.0006900143300124,1.4844335120932422e-05,-96.5687844092709
40,-1121.8350741694403,2685.3102534293716,2910.22423376785,1.966524980069483,96.70953088418338,2.1332753326415852e-10,9.17798430503098,0.7697757309605763,3.908305063700807e-06,-108.16022867096083
41,-1400.3776771942466,-272.57973786104895,1426.6595081785813,3.3338361314404166,87.62878363134192,1.7263213310424056e-09,-3.7737030949033774,0.2571870233976737,1.650042100390353e-05,-95.65009896830007
42,-2634.761051290968,2578.027645764207,3686.2165345682597,2.3670775642907933,94.83696141895754,3.2832492830795165e-10,-2.8650201024310165,1.1536812255043383,2.9072927102850452e-05,-90.73022451431956
43,-3979.197788023324,-812.2361891104842,4061.2489043532455,3.3429471586753445,99.36200965026988,1.158241268636684e-10,-10.438605776648416,1.9354532707963628,6.928073661305706e-05,-83.18774994303153
44,4384.851271086648,-1111.5671269949871,4523.549728627517,6.034913678184667,96.50649256610367,2.2353768212262314e-10,-0.03518950494781631,1.5722020958263465,2.3601696307330276e-05,-92.54113527559639
45,-3742.4283424906,1636.0541147321337,4084.4146416602816,2.729464452471662,89.44178997062379,1.1371585025613083e-09,6.474845487679754,1.7440945613713097,2.7908613091136782e-05,-91.08523459055421
46,-1723.8297161804396,-2147.734752800066,2753.9704898150044,4.03604831277665,89.11582391141633,1.2257943319702446e-09,-6.19224761149173,0.4010864991399685,2.8645686097411632e-05,-90.85881512544526
47,1195.2362364161395,-2981.220435013995,3211.8942920007894,5.0936897523088644,95.03818201728784,3.134597611048432e-10,-13.438279383236875,1.0177482181921238,8.465355853271463e-05,-81.4470955170986
48,3146.695623633255,-2010.4750434185132,3734.126838767177,5.7146413124749955,87.99584956152022,1.5864085573068522e-09,12.801038968788879,1.365331193177497,1.2456429832834746e-05,-98.09212758316137
49,883.3727729701865,-3871.5989863588443,3971.098861423607,4.936716171084847,99.17891348218535,1.2081160437403206e-10,-8.548539859840202,0.2948409736460197,8.67099938803696e-06,-101.23861588682901
50,-2972.6684771616256,1853.0693337446635,3502.945022516812,2.5841670622341337,87.63559780155582,1.723614821021668e-09,8.563593692937564,1.042426912355632,1.6146784173871126e-05,-95.83827865579529
51,-3144.8526189684912,-335.2101636004516,3162.667204878506,3.2477818132208656,90.9052318411774,8.118519083605204e-10,-2.5801166417703927,0.5379838592980658,2.063067730534777e-05,-93.70972985699184
52,-287.2314919568206,4272.408778304509,4282.05309389143,1.6379247160351198,93.90591683693852,4.0682563998282985e-10,-0.6404560228551742,1.0837451974055896,2.3531745632662373e-05,-92.56691672653918
