User1_ID,User2_ID,h1_linear,h2_linear,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Method
892,1126,3.457581971408588e-06,2.483618182663261e-05,0.8777970299007034,0.12220297009929657,3.0296555280770274,11.56798229893497,14.597637827011997,0.2741340436997558,GNN
1939,431,5.703358137392897e-06,3.614923048242814e-05,0.8637274700210101,0.13627252997898998,2.8738312042113385,12.266536827051263,15.140368031262602,0.28432616021150425,GNN
461,692,2.5450651647758973e-06,3.610806431684459e-05,0.9341562973319903,0.06584370266800965,3.916793884858714,11.215829426010448,15.132623310869162,0.28418071945294204,GNN
284,251,2.2100581279952862e-06,2.360550319062723e-05,0.914390467798931,0.08560953220106902,3.539132309932882,10.981464595406923,14.520596905339804,0.27268726582797753,GNN
1593,697,1.1614398580859107e-06,2.4172283402890448e-05,0.9541543954624715,0.04584560453752857,4.421471240260294,10.115294630803566,14.53676587106386,0.27299090837678613,GNN
1055,515,1.7524116071844946e-06,1.9411978565502248e-05,0.917199995233218,0.08280000476678191,3.5851396869767824,10.651331516154261,14.236471203131044,0.26735157188978487,GNN
1900,1272,2.9834011915864626e-06,1.908448099540345e-05,0.8648079971468524,0.13519200285314747,2.8838292599113555,11.333753111256366,14.21758237116772,0.2669968520407084,GNN
1857,1539,1.2215880887478008e-05,0.0002585929870338,0.9548911341742727,0.04510886582572719,4.467947535140519,13.510002121316196,17.977949656456715,0.3376140780555252,GNN
211,248,1.0167411679594006e-05,6.424943639880106e-05,0.863372180599707,0.13662781940029303,2.8707805442306316,13.099883689970678,15.97066423420131,0.2999185771680997,GNN
594,1459,8.699183799507438e-06,5.766118487158237e-05,0.8689099537312054,0.13109004626879472,2.930271232862553,12.884133762879054,15.814404995741608,0.2969841313754293,GNN
1222,799,9.81871440369446e-06,6.250765083500795e-05,0.8642443267916304,0.1357556732083695,2.8799806015479557,13.050999561535361,15.930980163083317,0.29917333639593086,GNN
849,1996,1.420216132562748e-06,2.20237255766916e-05,0.9394207616545077,0.06057923834549233,4.029376343410682,10.382819097058686,14.412195440469368,0.27065155756749987,GNN
330,1953,3.5162632229339333e-06,3.241695038364085e-05,0.9021444822210236,0.09785551777897634,3.349426466430201,11.631712493011346,14.981138959441546,0.2813359429003107,GNN
47,1973,2.304300341371028e-06,2.1688784918106463e-05,0.9039598152363166,0.09604018476368345,3.374339625044807,11.02513603918712,14.399475664231925,0.270412688530177,GNN
949,622,9.933760456576498e-07,2.601921756025164e-05,0.963225447354291,0.03677455264570886,4.72763845619828,9.903648534905876,14.631286991104156,0.2747659528845851,GNN
1317,124,1.4347105450162118e-05,9.965582318064414e-05,0.8741514308231096,0.12584856917689038,2.98954102714117,13.614542235796048,16.604083262937216,0.3118137701960041,GNN
228,337,6.64150145179867e-06,4.191947107566416e-05,0.8632337635321722,0.1367662364678278,2.868845772474682,12.48536853193008,15.354214304404762,0.28834205266487817,GNN
863,1522,4.635502981918033e-06,3.872251569240749e-05,0.8930877580745415,0.10691224192545838,3.222904110285587,12.015732468106739,15.238636578392326,0.2861715789369451,GNN
92,1078,1.4096287506345127e-05,0.0001022654998037,0.8788581042607598,0.12114189573924017,3.044487949122297,13.596846242105917,16.641334191228214,0.3125133181451308,GNN
709,1046,3.947587854137516e-06,2.881775955471592e-05,0.8795194262743923,0.1204805737256077,3.050462778056949,11.761958472303817,14.812421250360767,0.2781675352180426,GNN
1210,16,9.991591317696178e-06,6.530174062210339e-05,0.8672977930411566,0.13270220695884344,2.912792442182846,13.081264570381556,15.994057012564403,0.3003578781702235,GNN
734,1466,1.5431638670468798e-05,0.0002501550883367,0.9418960471241764,0.05810395287582374,4.103705254793907,13.827342651072266,17.931047905866173,0.3367332940068765,GNN
1629,732,6.47456258709241e-06,4.085572236195546e-05,0.8632046565098346,0.13679534349016542,2.8685038060116193,12.448599680629968,15.317103486641587,0.2876451358993725,GNN
1437,1236,5.454022984904485e-06,3.4710692916995075e-05,0.8642086004485708,0.1357913995514292,2.8788538120231304,12.202862608816607,15.081716420839738,0.2832247215181172,GNN
955,967,1.3566910760262177e-05,8.631176835478367e-05,0.8641660975048032,0.1358339024951967,2.879408176501715,13.517308217329168,16.396716393830882,0.30791955669165977,GNN
1822,790,8.127871379614232e-06,5.160544488131287e-05,0.8639306857816154,0.13606931421838458,2.876459939836861,12.77785477118623,15.65431471102309,0.2939777410520768,GNN
301,690,1.5866512575626394e-05,0.0001985161236561,0.925989749662019,0.07401025033798105,3.75499396690027,13.84286376110814,17.59785772800841,0.33047620146494666,GNN
506,1876,1.448553477392117e-05,0.0006205395170638,0.9771890341459742,0.022810965854025717,5.449868714648112,13.789136822246432,19.239005536894545,0.36129587862712764,GNN
993,1088,6.76964873919008e-06,4.314610227642341e-05,0.8643785057531729,0.13562149424682712,2.8809848263586466,12.514846893722702,15.395831720081349,0.28912360037711454,GNN
1130,1969,1.437349414840193e-05,0.0002996846961176,0.9542330224337476,0.04576697756625237,4.447458095723318,13.743641899016655,18.19109999473997,0.3416169013096708,GNN
1669,139,7.413274272426204e-06,4.682059908125283e-05,0.8633091495405185,0.1366908504594816,2.8697829941321893,12.64406976213489,15.51385275626708,0.2913399578641705,GNN
294,1706,1.7827808400277756e-05,0.0001618373960742,0.9007720584938845,0.09922794150611548,3.332375381782347,13.971165557775524,17.30354093955787,0.3249491256254999,GNN
1970,405,3.957994841091051e-06,2.6966635306130365e-05,0.8720115706397,0.12798842936029997,2.963434041206467,11.753391140058724,14.716825181265191,0.27637230387352474,GNN
271,667,1.7653523503961882e-05,0.0001645152784385,0.9030924981900152,0.09690750180998478,3.3664864975801145,13.960704698375682,17.3271911959558,0.3253932618958835,GNN
364,727,1.4795329535795802e-05,9.80389298718807e-05,0.8688755559396243,0.13112444406037574,2.930345491270931,13.65018789887838,16.580533390149313,0.31137151906383687,GNN
1381,257,7.400752690263682e-06,5.363322971270903e-05,0.8787437358846959,0.12125626411530409,3.042456975757214,12.667192517805098,15.709649493562313,0.2950168918978838,GNN
289,962,3.0407701677753126e-06,2.1474430069506457e-05,0.8759638861463988,0.1240361138536012,3.007822198315959,11.379705889382521,14.387528087698481,0.2701883208957461,GNN
767,1526,7.069580506977086e-06,4.524021848353722e-05,0.8648516980870246,0.13514830191297544,2.886079578951948,12.578169507619032,15.46424908657098,0.29040843355062873,GNN
237,543,5.908494465099265e-06,3.9161413038698445e-05,0.8689037809850975,0.13109621901490257,2.929684823279511,12.326124168820279,15.25580899209979,0.2864940655793388,GNN
1089,1397,6.9523414731031766e-06,4.399795172916689e-05,0.8635465855809165,0.13645341441908362,2.8722071437434735,12.551869424263721,15.424076568007195,0.2896540200564731,GNN
40,1417,1.3688821400467915e-05,8.856655343351566e-05,0.8661310329878271,0.13386896701217285,2.9004248597305544,13.533489498037783,16.433914357768337,0.3086181100050392,GNN
1825,1731,1.8563768539930277e-06,1.857510163258399e-05,0.9091413352581106,0.09085866474188944,3.452480825066382,10.721704969306668,14.174185794373049,0.26618189285207605,GNN
