User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,4377.181553314971,1283.7744767759903,4561.556232022393,0.28528760505993556,89.65981068631076,1.081481093207813e-09,-13.947490015151773,0.16367010661776085,2.6813489200032848e-05,-91.43293304077531
1,-1326.7836868425943,4349.979949347812,4547.821512702496,1.8668423125063998,98.05300724466703,1.5656665587655623e-10,-18.876831423157164,1.4900400168809667,0.00016382838158904452,-75.71221712672649
2,-1274.8178092036608,-4315.246623980537,4499.612635820804,4.425137668441741,91.32278627179522,7.374309700616722e-10,-3.615507321160749,0.0361191596544714,1.4872147702224968e-06,-116.5525203603082
3,829.6416478601179,-1298.1042251605368,1540.5777628031924,5.281076141296162,92.10635128053643,6.156939299346003e-10,2.3742398090735364,1.9330409097221501,3.64931616436286e-05,-88.75576994610407
4,-1222.1987492885455,-1365.5876570749092,1832.648201897414,3.9823440835471065,89.81970056556581,1.042389296870881e-09,2.1175561720297007,1.3650799199761352,3.4537845422768845e-05,-89.23409491954418
5,-152.58240084971604,3826.307673183848,3829.3487434438057,1.6106524002217284,94.32065388043884,3.697725020733576e-10,-4.192346719687699,0.11066084062456283,3.4480901106157184e-06,-109.24842534235907
6,251.82694155758617,-3929.5949374501342,3937.6557976704835,4.776386174518513,92.93522099186123,5.087189326926699e-10,0.4638230684579908,0.7934484371640556,1.6965493848531717e-05,-95.40866936717664
7,3513.9995863867084,1270.4149671808036,3736.59568082539,0.3469090533774296,95.29292979838225,2.9560176317241004e-10,4.334749092887801,0.794737049561109,8.295441693812897e-06,-101.62320865005589
8,-2488.444625013099,1209.419220855264,2766.776373964968,2.6891962207113096,89.0562764109564,1.2427173419672578e-09,-10.125043809644456,0.5795004596516805,6.553784466775247e-05,-83.67015677325799
9,-3203.8551144774606,2054.6868118331795,3806.1037149931394,2.5713456999219306,97.62315141679247,1.7285615896614101e-10,12.184511333890024,0.4554216196433357,1.4724159249969487e-06,-116.63938398220185
10,4127.86334372356,-1662.5550682778928,4450.094958482702,5.900298378822591,97.03578582125532,1.9788889246603886e-10,24.068976192254205,1.0470340375444853,9.219825459661795e-07,-120.70553658890262
11,-948.5649950882042,4813.18145455054,4905.7610280501785,1.7653792631031116,91.43959698941099,7.178609032442564e-10,3.4124654889529302,1.8041604003351925,3.263412872746582e-05,-89.72655928773383
12,3138.0654605541213,-1596.6636208731315,3520.907489972216,5.812518478596448,97.58445620377653,1.744031720472735e-10,-6.783354282042986,1.340261846479958,3.8648670463025586e-05,-88.25730860474164
13,-3295.830043684949,3535.5057196218945,4833.455944801345,2.3211241299097263,99.91340877473743,1.0201384633314481e-10,6.633055477000164,1.3441257431623468,6.325817907712998e-06,-103.97766490002365
14,-1200.7339022435888,-4470.626252842448,4629.066968256262,4.4499984002167166,95.44399900840543,2.8549604687537293e-10,-21.932995417612606,0.7409096562713584,0.00015639219511738285,-76.11569843571726
15,2324.1336400316027,-1687.158012200309,2871.95044087781,5.655267888512863,88.6216903291603,1.3735072845239569e-09,-6.309657865303189,1.15199119533679,8.827699408340501e-05,-81.08304916967904
16,1950.1359309345562,515.8496562147542,2017.20871923033,0.25859702949885816,88.1079336905781,1.5459898238562622e-09,5.864712205269998,0.7250544374840276,1.4512369253550064e-05,-96.76523300008085
17,-1156.0027057430161,-1625.1755476904812,1994.3765483218633,4.094113047443191,88.63635080977416,1.3688785524199743e-09,-12.1574868546942,1.1026090651028098,0.00016537823817908674,-75.63043272833963
18,2923.6294459080223,-880.7846372894056,3053.4227866879946,5.990569178147066,90.70431851265867,8.502921090771379e-10,10.339206269957456,1.3255286259946704,1.1754735791234198e-05,-98.59574182060535
19,4674.000581275719,-1599.4559790071526,4940.09522808493,5.953473605335698,92.66084848720168,5.418950092732402e-10,-9.353301606405756,0.8643048595207404,5.9059478905348854e-05,-84.5742076375074
20,2568.963005448799,-2861.292979835966,3845.3307321767666,5.444005504493989,88.30730090906022,1.476623953199801e-09,4.320234675366964,0.2732667452238142,6.385721957646631e-06,-103.89579854203626
21,-1437.4304334749322,3377.655247618755,3670.798444868152,1.9731500938448938,95.5094785211869,2.81223848947773e-10,16.441956718607862,1.3945398656830497,3.5225662677442913e-06,-109.06281409506784
22,611.0383046001936,-4750.045288286746,4789.18553101295,4.840324797056145,94.4994338045008,3.5485964974306255e-10,-0.6466753499500608,1.0716372560639653,2.1747527113090478e-05,-93.25180198140754
23,-19.120967524224813,4282.8452949112925,4282.887977935316,1.5752608449290357,97.26021372391159,1.8792243346108778e-10,-10.744596935926346,0.910297827960343,4.299348669711469e-05,-87.33194645650009
24,314.9367425111187,3421.86468323505,3436.326972532565,1.4790183006009765,95.02376754704905,3.1450187958071243e-10,5.76155199501233,0.37463914944682175,3.422529354372631e-06,-109.31305382850721
25,2527.9970304198814,-3571.003189248616,4375.25230854582,5.328412950115517,94.22958420337791,3.776083416857151e-10,6.333039318497483,1.5497198020033631,1.4525196164686886e-05,-96.75755927588945
