User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
0,586.7545253069765,3792.825866409348,3837.943319783662,1.4173118779260812,96.65297889113393,2.161235591222892e-10,-10.311307069372518,0.20754725098478274,1.0000768962326688e-05,-99.99933124496596
1,-2.2617929098674305,3633.7092758537924,3633.709979777288,1.5714187741196712,88.47898044112281,1.4193907017306236e-09,-1.5781398673555225,0.6754873046746646,3.051934175574159e-05,-90.3084964658688
2,-2678.1306399034715,-3018.6421620406286,4035.416239601449,3.98669248971039,94.7176797372537,3.374675560029355e-10,7.524771657099104,0.6974402485498234,5.387464689506123e-06,-105.3723096532112
3,1003.9319845170007,2513.427092637305,2706.509778208728,1.1907835525906336,93.8068958358938,4.162079931110111e-10,-4.152403615198736,0.9715961453538011,3.197136451979167e-05,-89.90477628611097
4,-3905.1835653656344,-310.6805209419044,3917.522312035323,3.220981380420644,90.02964946592647,9.931962094816555e-10,4.109336276334447,0.6791724803080865,1.3336159871876638e-05,-97.49938348653603
5,4749.848580573369,1285.0134899547231,4920.601711959673,0.26421300615274157,98.16082283457823,1.5272766658647354e-10,-7.131030969875409,1.4805811542165266,4.1585566674813894e-05,-87.62114731376387
6,-1151.0233987633553,3379.3467585776775,3569.9915096832096,1.8990773067273137,98.24020351370936,1.4996145607727876e-10,-10.721038335663282,0.9104093008664577,3.8307025164660135e-05,-88.33443123358735
7,-276.4486680686468,2344.575049665642,2360.8168140691428,1.6881643409253775,96.22484194800198,2.3851505962358907e-10,-4.247383971155626,1.304586880575975,3.285489684250053e-05,-89.66799757693076
8,-939.8049380822627,85.76815746218794,943.7104950556947,3.050583099671789,85.26778073969498,2.973184951741559e-09,-2.290254605914581,1.626457368655977,0.00011544267398490548,-78.7526723704943
9,-1409.262800619981,1979.4030972262742,2429.8267968149994,2.189506455419047,86.41039449611002,2.285391197954643e-09,-6.1674617897385025,0.9496685247661942,9.234755657643718e-05,-80.69149172729081
10,1507.548971144284,4501.6194737454025,4747.344709077067,1.2476451025798319,99.57854261984781,1.1019090197225371e-10,-1.8396425994668595,1.3796982687418433,1.7899426581122442e-05,-94.94321714837406
11,3284.394625147653,2619.282615334678,4200.939117946517,0.6732105792637858,94.0450343429239,3.9400031197627693e-10,-10.717091045029136,0.8930608213382872,6.088129368988353e-05,-84.31032241032997
